Timestamp,Latitude,Longitude,Speed,Acceleration,Throttle,Steering,Brake,Network_Latency,Packet_Loss,Throughput,Jitter,Bandwidth_Utilization,Attack_Type
1750091360.1074765,0,0,0.0,0,0.0,0.0,0.0,56.584360963625855,0.46400052835489525,8.528870368013024,3.7112193597254266,40.6897137484886,Normal
1750091360.2173443,0.0005785039538466208,0.00026854275702953837,0.0,0.044721361457905236,0.7022374868392944,-0.9501820206642151,0.3817847669124603,111.98074246475855,3.1609927413990553,1.122501939231519,14.253832068184455,89.15814084534989,Hijacked
1750091360.3273494,0.0005785039538466208,0.00026854275702953837,0.0,0.08944272291581047,0.7423844337463379,-0.7403724789619446,0.17943572998046875,193.70249428951257,9.560471762352282,2.6353619463776923,24.635328716568598,87.94938196961306,Hijacked
1750091360.4368284,0.0005785039538466208,0.00026854275702953837,1.5669842970378449e-06,0.08246211711510039,0.7423844337463379,-0.7403724789619446,0.17943572998046875,145.88134549515496,9.23301336836711,1.6167683060501559,39.77689494437499,83.88588151863561,DoS_Attack
1750091360.5442636,0.0008537900311608329,0.0003855669128671519,1.9839217218944285e-08,0.020000001225832748,0.14549976587295532,-0.764903724193573,0.43114039301872253,133.32116896275494,2.5443845308410964,4.892331167512673,8.550996578686325,84.32598664402086,Hijacked
1750091360.6546376,0.0004290747546085112,0.00013386313435473086,3.506452861397317e-08,0.020000001225832748,0.14549976587295532,-0.764903724193573,0.43114039301872253,27.950441613042038,0.6225463005894715,8.25730147251591,2.5294471437561454,22.521702224039302,Normal
1750091360.7648156,0.0005785039538466208,0.00026854275702953837,3.4958586960939274e-08,0.08246211711510039,0.14549976587295532,-0.764903724193573,0.43114039301872253,25.5512709663571,0.7206542678194698,8.313087760362887,2.396087642753565,28.45215088388117,Normal
1750091360.8728356,0.0005785039538466208,0.00026854275702953837,1.8593001739620163e-08,0.05656854596279263,0.3033006191253662,-0.261517196893692,0.18195223808288574,133.33027843250557,9.427345012614172,2.334796383215164,10.645728871071839,67.20640753952615,Hijacked
1750091360.9818199,0.0005785039538466208,0.00026854275702953837,1.256148596631534e-07,0.040000002451665496,0.3033006191253662,-0.261517196893692,0.18195223808288574,47.69118787553019,0.20561953762765606,7.330442273045285,3.756784331288772,30.484309458274343,Normal
1750091361.0910304,0.0005785039538466208,0.00026854275702953837,2.3838943118162794e-08,0.08000000490333099,0.011278566904366016,0.5627722144126892,0.22992925345897675,141.18683246701386,2.105000509512352,4.568518133951194,13.962298981212784,79.27333971460432,Hijacked
1750091361.2005103,0.0005785039538466208,0.00026854275702953837,1.3311676910150705e-07,0.08944272291581047,0.011278566904366016,0.5627722144126892,0.22992925345897675,42.30353470731027,0.899870436822112,6.783938604131169,2.2132945722921495,31.254675699548272,Normal
1750091361.3096688,0.0005785039538466208,0.00026854275702953837,5.4569811226852775e-08,0.044721361457905236,0.011278566904366016,0.5627722144126892,0.22992925345897675,108.24827616633006,11.838619182595377,0.7951565052355871,21.69069304295526,97.03154173788239,DoS_Attack
1750091361.4195154,0.0007331241184678753,0.000528764240301351,8.197111240946962e-09,0.08000000490333099,0.011278566904366016,0.5627722144126892,0.22992925345897675,223.16801425874752,7.183372859804765,0.690292125740108,37.12546888983714,91.82601097260942,DoS_Attack
1750091361.5296881,0.0006205538792649515,-0.0001460136346542788,3.5683675538074526e-08,0.044721361457905236,0.011278566904366016,0.5627722144126892,0.22992925345897675,23.396204921618065,0.5036356441372329,9.362336598861312,1.9278036715638578,41.82042251259111,Normal
