Timestamp,Latitude,Longitude,Speed,Acceleration,Throttle,Steering,Brake,Network_Latency,Packet_Loss,Throughput,Jitter,Bandwidth_Utilization,Attack_Type
1750108947.3123374,0,0,0.0,0,0.0,0.0,0.0,160.73131289425143,19.474520042541727,1.0531661086810147,17.537274827859978,97.05221004405834,DDoS Attack
1750108947.4174874,-4.9216682946511556e-05,-0.0004906993522849807,0.0,0.040000001025455284,0.0,0.0,0.0,36.91432696470487,0.23786464384142192,6.188303647828706,3.883740865141991,23.89133586691797,Normal
1750108947.526602,-0.0005446327688076735,-0.0004364204974146438,0.0,0.040000001025455284,0.0,0.0,0.0,21.929267598250473,0.035034057412483444,8.217481579438392,4.487000701745318,43.06151470990041,Normal
1750108947.6364844,-0.0005446327688076735,-0.0004364204974146438,1.6481454772026165e-06,0.040000001025455284,0.0,0.0,0.0,209.0346291699099,12.100571586933707,0.8617802101809358,45.663094121625306,93.06267513340053,DDoS Attack
1750108947.7448854,-0.00013059857344651401,-2.1062875689097538e-05,1.8471719528022933e-08,0.056568543945136565,0.9285386204719543,-0.04946693778038025,0.406242311000824,81.44220917937072,7.143022440838701,4.411194459394911,18.04548091607092,79.18632269158044,Hijacked
1750108947.8527634,-5.302566564143298e-05,-0.00031304716468572334,1.6909719668576533e-07,0.0894427213929793,0.3943571448326111,0.18051132559776306,0.3689884543418884,125.96519769250634,3.1961591460757033,3.308138953914301,9.702584806245135,78.90221021462031,Hijacked
1750108947.9625525,-0.0005749421687165251,-0.000717761954829154,1.1374072929701964e-07,0.056568543945136565,0.3943571448326111,0.18051132559776306,0.3689884543418884,32.682090771105976,0.37292473906856083,7.334145744546323,2.8178243965076275,35.86485059625468,Normal
1750108948.0722609,-0.0005446327688076735,-0.0004364204974146438,1.8574989319569152e-08,0.056568543945136565,0.3943571448326111,0.18051132559776306,0.3689884543418884,48.69666297378266,0.2924853370516818,5.544312967794847,4.65086168403013,22.555349597632663,Normal
1750108948.1818025,-0.0005446327688076735,-0.0004364204974146438,2.4534333977019447e-08,0.040000001025455284,0.3943571448326111,0.18051132559776306,0.3689884543418884,121.21961287238388,7.085474930410635,0.8194501813177616,33.933113795758246,91.74997845106772,DDoS Attack
1750108948.2907004,-0.0008468436006067547,-0.00014449850303350343,4.265047868735575e-08,0.11313708789027313,0.3943571448326111,0.18051132559776306,0.3689884543418884,264.43476558639225,9.587271584784395,0.9414581566589328,26.749101668267244,88.86637566301036,DDoS Attack
1750108948.3996582,-0.000650700470405071,-7.523325596357511e-05,7.42916230398117e-09,0.11313708789027313,0.5255196690559387,0.3721875548362732,0.2301163375377655,80.95064633939472,9.267093923019248,1.9738918488269008,5.138913474734405,84.88652847400569,Hijacked
1750108948.5099697,-0.0008638141717432056,-0.00019325158788318302,9.101642137677613e-08,0.0,0.5255196690559387,0.3721875548362732,0.2301163375377655,118.88217194465199,6.1761306363205986,0.5619507756556472,32.71608839137321,96.5862911191632,DDoS Attack
1750108948.6189008,-0.00018768531874826296,-0.00032219699960562095,5.108095113248339e-08,0.040000001025455284,0.9500698447227478,0.45859652757644653,0.2597147226333618,81.0159039020561,2.1860221000500744,4.600389311648789,22.378137669856407,65.7407410899681,Hijacked
1750108948.7276824,-0.0004977854624648511,-0.00044527346574374575,2.052942488229965e-08,0.0894427213929793,0.9500698447227478,0.45859652757644653,0.2597147226333618,212.76156715216393,11.055807355035924,0.8275505044754993,12.487641022773609,96.49286285465345,DDoS Attack
1750108948.836747,-0.00021898915494010746,-0.00025636474590389787,2.452915141342777e-08,0.08000000205091057,0.9500698447227478,0.45859652757644653,0.2597147226333618,153.024995296761,10.515328648021285,1.2852965444650462,13.129712184453961,82.25444860633054,DDoS Attack
1750108948.945759,-0.0009233441666396591,-0.0006151681898768765,1.80927324513311e-08,0.056568543945136565,0.9500698447227478,0.45859652757644653,0.2597147226333618,27.66565580293433,0.33439419371739454,7.373272529635068,4.738710414415132,45.34519457905333,Normal
